1 1:0.408122 2:0.407777 3:0.38636 4:0.372549 5:0.0588235 6:0.407843 7:0.192373 8:0.224456 9:0.455346 10:0.115403 11:0.0124225 12:0.956466 13:0.0429365 14:0.000586682 15:0.499997 16:0.159888 17:0.00399813 18:0.00352661 19:0.00153624 20:0.00300077 21:0.00846344 22:0.0044653 23:0.00491075 24:0.0127006 25:0.0103278 26:0.00873505 27:0.00460872 28:0.00418065 29:0.00295514 30:0.00246407 31:0.00416762 32:0.00260313 33:0.0186326 34:0.00473692 35:0.00879372 36:0.00220332 37:0.0102474 38:0.00600589 39:0.00355703 40:0.00127766 41:0.0252838 42:0.00438925 43:0.00456091 44:0.00169486 45:0.00360701 46:0.00319851 47:0.00567561 48:0.00940865 49:0.0130591 50:0.00544311 51:0.00898493 52:0.00224026 53:0.00364829 54:0.00252491 55:0.00627533 56:0.00694893 57:0.00432624 58:0.00638615 59:0.0197821 60:0.00385255 61:0.00657953 62:0.00299643 63:0.0386993 64:0.00926089 
-1 1:0.272534 2:0.24463 3:0.209336 4:0.403922 5:0.231373 6:0.270588 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.503846 16:0.0153846 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.00769231 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.473077 64:0 
-1 1:0.238125 2:0.212525 3:0.171639 4:0.396078 5:0.282353 6:0.235294 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.512755 16:0.0612245 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.122449 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.303571 64:0 
-1 1:0.282322 2:0.24859 3:0.205843 4:0.403922 5:0.266667 6:0.278431 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.498008 16:0.290837 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.211155 64:0 
-1 1:0.235415 2:0.200166 3:0.161991 4:0.407843 5:0.317647 6:0.235294 7:0 8:0 9:0.992308 10:0.00769231 11:0 12:0.938462 13:0.0615385 14:0 15:0.492308 16:0.507692 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.270723 2:0.240027 3:0.194099 4:0.4 5:0.290196 6:0.270588 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.510972 16:0.30721 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.00940439 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.172414 64:0 
-1 1:0.230766 2:0.19549 3:0.158039 4:0.411765 5:0.309804 6:0.227451 7:0 8:0 9:0.995455 10:0.00454545 11:0 12:0.909091 13:0.0909091 14:0 15:0.5 16:0.5 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.293288 2:0.257994 3:0.218778 4:0.407843 5:0.254902 6:0.290196 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.504808 16:0.447115 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0480769 64:0 
-1 1:0.282941 2:0.252921 3:0.216356 4:0.407843 5:0.235294 6:0.282353 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.494774 16:0.432056 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0731707 64:0 
-1 1:0.25543 2:0.227978 3:0.192684 4:0.403922 5:0.247059 6:0.254902 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.5 16:0.0837563 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0558376 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.360406 64:0 
-1 1:0.243984 2:0.21861 3:0.179189 4:0.4 5:0.27451 6:0.243137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.497727 16:0.0159091 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0863636 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.4 64:0 
-1 1:0.251373 2:0.22624 3:0.186053 4:0.4 5:0.266667 6:0.25098 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.491304 16:0.169565 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.33913 64:0 
-1 1:0.261442 2:0.231875 3:0.183357 4:0.396078 5:0.301961 6:0.258824 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.493902 16:0.228659 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0121951 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.265244 64:0 
-1 1:0.266475 2:0.236801 3:0.201022 4:0.403922 5:0.239216 6:0.262745 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.491857 16:0.0162866 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0325733 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.459283 64:0 
-1 1:0.235211 2:0.206055 3:0.164801 4:0.4 5:0.286275 6:0.231373 7:0 8:0 9:1 10:0 11:0 12:0.914894 13:0.0851064 14:0 15:0.495441 16:0.285714 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.00303951 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0243161 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.191489 64:0 
-1 1:0.235395 2:0.203246 3:0.16653 4:0.411765 5:0.301961 6:0.235294 7:0 8:0 9:0.989011 10:0.010989 11:0 12:1 13:0 14:0 15:0.501832 16:0.498168 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.244691 2:0.211322 3:0.171655 4:0.407843 5:0.305882 6:0.243137 7:0 8:0 9:1 10:0 11:0 12:0.956879 13:0.0431212 14:0 15:0.507187 16:0.197125 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.110883 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.184805 64:0 
-1 1:0.234423 2:0.207356 3:0.16427 4:0.4 5:0.305882 6:0.231373 7:0 8:0 9:1 10:0 11:0 12:0.905229 13:0.0947712 14:0 15:0.5 16:0.117647 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.153595 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.228758 64:0 
-1 1:0.239523 2:0.206399 3:0.167118 4:0.407843 5:0.309804 6:0.239216 7:0 8:0 9:1 10:0 11:0 12:0.921615 13:0.0783848 14:0 15:0.496437 16:0.429929 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0118765 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0617577 64:0 
-1 1:0.253545 2:0.225371 3:0.189645 4:0.403922 5:0.25098 6:0.25098 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.505618 16:0.303371 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.00224719 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.188764 64:0 
-1 1:0.227065 2:0.203535 3:0.160412 4:0.396078 5:0.298039 6:0.223529 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.501825 16:0.175182 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.080292 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0529197 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.0237226 60:0 61:0 62:0 63:0.166058 64:0 
-1 1:0.270575 2:0.238975 3:0.202275 4:0.407843 5:0.25098 6:0.266667 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.491468 16:0.12628 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0102389 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.372014 64:0 
-1 1:0.273925 2:0.241127 3:0.20375 4:0.403922 5:0.262745 6:0.270588 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.505455 16:0.254545 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0690909 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.170909 64:0 
-1 1:0.269534 2:0.235576 3:0.192424 4:0.403922 5:0.278431 6:0.266667 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.481061 16:0.518939 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.265711 2:0.234947 3:0.197965 4:0.407843 5:0.254902 6:0.262745 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.509494 16:0.490506 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.283813 2:0.249284 3:0.21036 4:0.407843 5:0.262745 6:0.282353 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.5 16:0.471631 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0283688 64:0 
-1 1:0.250728 2:0.223277 3:0.187983 4:0.403922 5:0.254902 6:0.247059 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.51004 16:0.341365 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.148594 64:0 
-1 1:0.273154 2:0.240236 3:0.202143 4:0.403922 5:0.262745 6:0.270588 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.498141 16:0.501859 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.250731 2:0.223735 3:0.187516 4:0.396078 5:0.254902 6:0.247059 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.498127 16:0.359551 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0.00374532 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.138577 64:0 
-1 1:0.239305 2:0.214281 3:0.174196 4:0.4 5:0.278431 6:0.239216 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.506849 16:0.22831 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0.0525114 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.109589 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0.00684932 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.0022831 60:0 61:0 62:0 63:0.0936073 64:0 
-1 1:0.276268 2:0.241051 3:0.201874 4:0.407843 5:0.270588 6:0.27451 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.502463 16:0.497537 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.262623 2:0.233442 3:0.197282 4:0.403922 5:0.243137 6:0.258824 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.489655 16:0.451724 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0103448 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.00344828 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0448276 64:0 
-1 1:0.245306 2:0.21796 3:0.182448 4:0.403922 5:0.258824 6:0.243137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.492754 16:0.47343 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0338164 64:0 
-1 1:0.239089 2:0.213815 3:0.17313 4:0.396078 5:0.266667 6:0.235294 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.490566 16:0.237197 17:0 18:0 19:0 20:0 21:0.00269542 22:0 23:0 24:0.097035 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0916442 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.0512129 60:0 61:0 62:0 63:0.0296496 64:0 
-1 1:0.264948 2:0.229654 3:0.190438 4:0.407843 5:0.282353 6:0.262745 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.520548 16:0.232877 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.173516 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0730594 64:0 
-1 1:0.239005 2:0.212226 3:0.175958 4:0.396078 5:0.266667 6:0.235294 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.508721 16:0.229651 17:0 18:0 19:0 20:0 21:0.00436047 22:0 23:0 24:0.0159884 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0552326 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0276163 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0.0203488 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.00145349 60:0 61:0.00290698 62:0 63:0.133721 64:0 
-1 1:0.23343 2:0.209741 3:0.166843 4:0.396078 5:0.286275 6:0.231373 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.492754 16:0.266667 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0.0405797 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.133333 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0.0202899 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0463768 64:0 
-1 1:0.231214 2:0.207685 3:0.164548 4:0.396078 5:0.294118 6:0.227451 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.492795 16:0.285303 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0.00864553 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0778098 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.0951009 60:0 61:0 62:0 63:0.0403458 64:0 
-1 1:0.249013 2:0.217844 3:0.172486 4:0.4 5:0.317647 6:0.247059 7:0 8:0 9:1 10:0 11:0 12:0.912621 13:0.0873786 14:0 15:0.495146 16:0.304207 17:0 18:0 19:0 20:0 21:0.0226537 22:0 23:0 24:0.0517799 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0744337 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.0485437 60:0 61:0 62:0 63:0.00323625 64:0 
-1 1:0.249477 2:0.220522 3:0.184761 4:0.403922 5:0.254902 6:0.247059 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.505181 16:0.42487 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.00259067 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0284974 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.0259067 60:0 61:0 62:0 63:0.0129534 64:0 
-1 1:0.243601 2:0.214843 3:0.174742 4:0.403922 5:0.290196 6:0.243137 7:0 8:0 9:1 10:0 11:0 12:0.982079 13:0.0179211 14:0 15:0.516129 16:0.243728 17:0 18:0 19:0 20:0 21:0.0394265 22:0 23:0 24:0.0752688 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0645161 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.0573477 60:0 61:0 62:0 63:0.00358423 64:0 
-1 1:0.238398 2:0.210947 3:0.175653 4:0.403922 5:0.266667 6:0.235294 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.504739 16:0.35545 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0.007109 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0189573 34:0 35:0.00947867 36:0 37:0 38:0 39:0 40:0 41:0.0308057 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0.0118483 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.056872 60:0 61:0.00236967 62:0 63:0.00236967 64:0 
-1 1:0.256005 2:0.225575 3:0.188831 4:0.407843 5:0.262745 6:0.254902 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.489796 16:0.192744 17:0 18:0.00226757 19:0 20:0 21:0.00907029 22:0 23:0 24:0.0430839 25:0 26:0 27:0.0362812 28:0 29:0 30:0 31:0 32:0 33:0.0430839 34:0 35:0 36:0 37:0 38:0 39:0 40:0.00453515 41:0.00680272 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0.0181406 50:0.0340136 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.0748299 60:0 61:0.0453515 62:0 63:0 64:0 
-1 1:0.246003 2:0.217042 3:0.180972 4:0.403922 5:0.258824 6:0.243137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.48285 16:0.055409 17:0 18:0.0343008 19:0 20:0 21:0.0448549 22:0 23:0 24:0.0817942 25:0 26:0 27:0.00263852 28:0 29:0 30:0 31:0 32:0 33:0.100264 34:0 35:0 36:0 37:0 38:0 39:0 40:0.0211082 41:0.0158311 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0.0290237 50:0.0184697 51:0 52:0 53:0 54:0.0369393 55:0 56:0 57:0 58:0.00527705 59:0 60:0 61:0 62:0 63:0.0712401 64:0 
-1 1:0.242771 2:0.215283 3:0.179977 4:0.403922 5:0.262745 6:0.239216 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.517134 16:0.146417 17:0 18:0 19:0 20:0 21:0.00623053 22:0 23:0 24:0.0654206 25:0 26:0 27:0.0373832 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0218069 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0.0218069 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0.127726 60:0 61:0.0560748 62:0 63:0 64:0 
-1 1:0.255721 2:0.226309 3:0.190082 4:0.407843 5:0.262745 6:0.254902 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.504854 16:0.0533981 17:0 18:0.0364078 19:0 20:0 21:0.0242718 22:0 23:0 24:0.0776699 25:0 26:0 27:0.0339806 28:0 29:0.00485437 30:0 31:0 32:0 33:0.0485437 34:0 35:0 36:0 37:0 38:0 39:0 40:0.0169903 41:0.00970874 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0.0169903 50:0.0364078 51:0 52:0 53:0 54:0.00970874 55:0 56:0 57:0 58:0 59:0 60:0 61:0.0339806 62:0 63:0.092233 64:0 
